id,text,parent,isLeaf,aggrlevel
"66521","66521 - Glassware of glass-ceramics","6652","1","5",
"66522","66522 - Drinking glasses other than of glass-ceramics","6652","1","5",
"66523","66523 - Glassware of a kind used for table (other than drinking glasses) or kitchen purposes, other than of glass-ceramics","6652","1","5",
"66529","66529 - Other glassware, other than of glass-ceramics","6652","1","5",
"6652X","6652X - Memorandum Item","6652","1","5",
"6659","6659 - Articles made of glass, n.e.s.","665","0","4",
"66591","66591 - Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated.","6659","1","5",
"66592","66592 - Glass ampoules","6659","1","5",
"66593","66593 - Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares, and articles thereof (other than imitation jewellery); glass eyes (other than prosthetic articles); ornaments and other fancy articles of lamp-worked glass (other than imitation jewellery); glass microspheres not exceeding 1 mm in diameter","6659","1","5",
"66594","66594 - Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes","6659","1","5",
"66595","66595 - Signalling glassware and optical elements of glass (other than those of heading 664.94), not optically worked.","6659","1","5",
"66599","66599 - Other articles of glass","6659","1","5",
"6659X","6659X - Memorandum Item","6659","1","5",
"665X","665X - Memorandum Item","665","0","4",
"665XX","665XX - Memorandum Item","665X","1","5",
"666","666 - Pottery","66","0","3",
"6661","6661 - Ceramic tableware, kitchenware and other ceramic household and toilet articles","666","0","4",
"66611","66611 - Tableware and kitchenware of porcelain or china","6661","1","5",
"66612","66612 - Other household or toilet articles of porcelain or china","6661","1","5",
"66613","66613 - Ceramic tableware, kitchenware, other household articles and toilet articles (other than porcelain or china).","6661","1","5",
"6661X","6661X - Memorandum Item","6661","1","5",
"6662","6662 - Statuettes and other ornamental ceramic articles","666","0","4",
"66621","66621 - ....of porcelain or china","6662","1","5",
"66629","66629 - ....other","6662","1","5",
"6662X","6662X - Memorandum Item","6662","1","5",
"666X","666X - Memorandum Item","666","0","4",
"666XX","666XX - Memorandum Item","666X","1","5",
"667","667 - Pearls and precious or semiprecious stones, unworked or worked","66","0","3",
"6671","6671 - Pearls (natural or cultured), whether or not worked or graded but not strung, mounted or set; ungraded pearls (natural or cultured), temporarily strung for convenience of transport","667","0","4",
"66711","66711 - Natural pearls","6671","1","5",
"66712","66712 - Cultured pearls, unworked","6671","1","5",
"66713","66713 - Cultured pearls, worked","6671","1","5",
"6671X","6671X - Memorandum Item","6671","1","5",
"6672","6672 - Diamonds (other than sorted industrial diamonds), whether or not worked, but not mounted or set","667","0","4",
"66721","66721 - ....rough, unsorted","6672","1","5",
"66722","66722 - ....sorted (other than industrial diamonds), unworked or simply sawn, cleaved or bruted","6672","1","5",
"66729","66729 - ....otherwise worked, but not mounted or set","6672","1","5",
"6672X","6672X - Memorandum Item","6672","1","5",
"6673","6673 - Precious stones (other than diamonds) and semiprecious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semiprecious stones, temporarily strung for convenience of transport","667","0","4",
"66731","66731 - ....unworked or simply sawn or roughly shaped","6673","1","5",
"66739","66739 - ....otherwise worked","6673","1","5",
"6673X","6673X - Memorandum Item","6673","1","5",
"6674","6674 - Synthetic or reconstructed precious or semiprecious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semiprecious stones, temporarily strung for convenience of transport","667","0","4",
"66741","66741 - Piezoelectric quartz","6674","1","5",
"66742","66742 - Synthetic or reconstructed precious or semiprecious stones, other than piezoelectric quartz, unworked or simply sawn or roughly shaped","6674","1","5",
"66749","66749 - Synthetic or reconstructed precious or semiprecious stones, n.e.s.","6674","1","5",
"6674X","6674X - Memorandum Item","6674","1","5",
"667X","667X - Memorandum Item","667","0","4",
"667XX","667XX - Memorandum Item","667X","1","5",
"66X","66X - Memorandum Item","66","0","3",
"66XX","66XX - Memorandum Item","66X","0","4",
"66XXX","66XXX - Memorandum Item","66XX","1","5",
"67","67 - Iron and steel","6","0","2",
"671","671 - Pig-iron, spiegeleisen, sponge iron, iron or steel granules and powders and ferro-alloys","67","0","3",
"6712","6712 - Pig-iron and spiegeleisen, in pigs, blocks or other primary forms","671","0","4",
"67121","67121 - Non-alloy pig-iron containing by weight 0.5% or less of phosphorus","6712","1","5",
"67122","67122 - Non-alloy pig-iron containing by weight more than 0.5% of phosphorus","6712","1","5",
"67123","67123 - Alloy pig-iron and spiegeleisen","6712","1","5",
"6712X","6712X - Memorandum Item","6712","1","5",
"6713","6713 - Granules and powders, of pig-iron, spiegeleisen, iron or steel; ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity of 99.94%, in lumps, pellets or similar forms","671","0","4",
"67131","67131 - Granules of pig-iron, spiegeleisen, iron or steel","6713","1","5",
"67132","67132 - Powders of pig-iron, spiegeleisen, iron or steel","6713","1","5",
"67133","67133 - Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity of 99.94%, in lumps, pellets or similar forms","6713","1","5",
"6713X","6713X - Memorandum Item","6713","1","5",
"6714","6714 - Ferro-manganese","671","0","4",
"67141","67141 - ....containing by weight more than 2% of carbon","6714","1","5",
"67149","67149 - ....other","6714","1","5",
"6714X","6714X - Memorandum Item","6714","1","5",
"6715","6715 - Other ferro-alloys (excluding radioactive ferro-alloys)","671","0","4",
"67151","67151 - Ferro-silicon","6715","1","5",
"67152","67152 - Ferro-silico-manganese","6715","1","5",
"67153","67153 - Ferro-chromium","6715","1","5",
"67154","67154 - Ferro-silico-chromium","6715","1","5",
"67155","67155 - Ferro-nickel","6715","1","5",
"67159","67159 - Ferro-alloys, n.e.s.","6715","1","5",
"6715X","6715X - Memorandum Item","6715","1","5",
"671X","671X - Memorandum Item","671","0","4",
"671XX","671XX - Memorandum Item","671X","1","5",
"672","672 - Ingots and other primary forms, of iron or steel; semi-finished products of iron or steel","67","0","3",
"6724","6724 - Ingots and other primary forms, of iron (other than iron of heading 671.33) or steel","672","0","4",
"67241","67241 - Ingots of iron (other than iron of heading 671.33) or non-alloy steel","6724","1","5",
"67245","67245 - Other primary forms of iron (other than iron of heading 671.33) or non-alloy steel.","6724","1","5",
"67247","67247 - Ingots and other primary forms of stainless steel","6724","1","5",
"67249","67249 - Ingots and other primary forms of other alloy steel","6724","1","5",
"6724X","6724X - Memorandum Item","6724","1","5",
"6726","6726 - Semi-finished products of iron or non-alloy steel, containing by weight less than 0.25% of carbon","672","0","4",
"67261","67261 - ....of rectangular (including square) cross-section, the width measuring less than twice the thickness.","6726","1","5",
"67262","67262 - ....other, of rectangular (other than square) cross-section","6726","1","5",
"67269","67269 - ....other","6726","1","5",
"6726X","6726X - Memorandum Item","6726","1","5",
"6727","6727 - Semi-finished products of iron or non-alloy steel, containing by weight 0.25% or more of carbon","672","1","4",
"6728","6728 - Semi-finished products of alloy steel","672","0","4",
"67281","67281 - ....of stainless steel","6728","1","5",
"67282","67282 - ....of other alloy steel","6728","1","5",
"6728X","6728X - Memorandum Item","6728","1","5",
"672X","672X - Memorandum Item","672","0","4",
"672XX","672XX - Memorandum Item","672X","1","5",
"673","673 - Flat-rolled products of iron or non-alloy steel, not clad, plated or coated","67","0","3",
"6732","6732 - Flat-rolled products of iron or non-alloy steel, not clad, plated or coated, not further worked than hot-rolled","673","0","4",
"67321","67321 - ....of a width of 600 mm or more, in coils","6732","1","5",
"67324","67324 - ....of a width of 600 mm or more, not in coils","6732","1","5",
"67327","67327 - ....of a width of less than 600 mm and a thickness of not less than 4 mm","6732","1","5",
"67329","67329 - ....other, of a width of less than 600 mm","6732","1","5",
"6732X","6732X - Memorandum Item","6732","1","5",
"6734","6734 - Flat-rolled products of iron or non-alloy steel, not clad, plated or coated, not further worked than cold-rolled (cold-reduced)","673","0","4",
"67341","67341 - ....of a width of 600 mm or more, in coils","6734","1","5",
"67346","67346 - ....of a width of 600 mm or more, not in coils","6734","1","5",
"67349","67349 - ....of a width of less than 600 mm","6734","1","5",
"6734X","6734X - Memorandum Item","6734","1","5",
"6735","6735 - Flat-rolled products of iron or non-alloy steel, not clad, plated or coated, n.e.s.","673","0","4",
"67351","67351 - ....of a width of 600 mm or more, hot-rolled","6735","1","5",
"67352","67352 - ....of a width of 600 mm or more, cold-rolled (cold-reduced)","6735","1","5",
"67353","67353 - ....of a width of less than 600 mm","6735","1","5",
"6735X","6735X - Memorandum Item","6735","1","5",
"673X","673X - Memorandum Item","673","0","4",
"673XX","673XX - Memorandum Item","673X","1","5",
"674","674 - Flat-rolled products of iron or non-alloy steel, clad, plated or coated","67","0","3",
"6741","6741 - Flat-rolled products of iron or non-alloy steel, plated or coated with zinc","674","0","4",
"67411","67411 - ....electrolytically plated or coated, of a width of 600 mm or more","6741","1","5",
"67412","67412 - ....electrolytically plated or coated, of a width of less than 600 mm","6741","1","5",
"67413","67413 - ....otherwise plated or coated, of a width of 600 mm or more","6741","1","5",
"67414","67414 - ....otherwise plated or coated, of a width of less than 600 mm","6741","1","5",
"6741X","6741X - Memorandum Item","6741","1","5",
"6742","6742 - Flat-rolled products of iron or non-alloy steel, plated or coated with tin","674","0","4",
"67421","67421 - ....of a width of 600 mm or more","6742","1","5",
"67422","67422 - ....of a width of less than 600 mm","6742","1","5",
"6742X","6742X - Memorandum Item","6742","1","5",
"6743","6743 - Flat-rolled products of iron or non-alloy steel, painted, varnished or coated with plastics","674","0","4",
"67431","67431 - ....of a width of 600 mm or more","6743","1","5",
"67432","67432 - ....of a width of less than 600 mm","6743","1","5",
"6743X","6743X - Memorandum Item","6743","1","5",
"6744","6744 - Flat-rolled products of iron or non-alloy steel, clad, plated or coated, n.e.s., of a width of 600 mm or more","674","0","4",
"67441","67441 - ....plated or coated with lead, including terne-plate","6744","1","5",
"67442","67442 - ....plated or coated with chromium oxides or with chromium and chromium oxides.","6744","1","5",
"67443","67443 - ....plated or coated with aluminium","6744","1","5",
"67444","67444 - ....otherwise clad, plated or coated","6744","1","5",
"6744X","6744X - Memorandum Item","6744","1","5",
"6745","6745 - Flat-rolled products of iron or non-alloy steel, clad, plated or coated, n.e.s., of a width of less than 600 mm","674","0","4",
"67451","67451 - ....plated or coated otherwise than by electrolysis","6745","1","5",
"67452","67452 - ....clad","6745","1","5",
"6745X","6745X - Memorandum Item","6745","1","5",
"674X","674X - Memorandum Item","674","0","4",
"674XX","674XX - Memorandum Item","674X","1","5",
"675","675 - Flat-rolled products of alloy steel","67","0","3",
"6751","6751 - Flat-rolled products of silicon-electrical steel","675","0","4",
"67511","67511 - ....of a width of 600 mm or more","6751","1","5",
"67512","67512 - ....of a width of less than 600 mm","6751","1","5",
"6751X","6751X - Memorandum Item","6751","1","5",
"6752","6752 - Flat-rolled products of high-speed steel of a width of less than 600 mm","675","1","4",
"6753","6753 - Flat-rolled products of stainless steel, not further worked than hot-rolled","675","0","4",
"67531","67531 - ....of a width of 600 mm or more and of a thickness of 4.75 mm or more, in coils","6753","1","5",
"67532","67532 - ....of a width of 600 mm or more and of a thickness of 3 mm or more but less than 4.75 mm, in coils","6753","1","5",
"67533","67533 - ....of a width of 600 mm or more and of a thickness of less than 3 mm, in coils","6753","1","5",
"67534","67534 - ....of a width of 600 mm or more and of a thickness of 4.75 mm or more, not in coils","6753","1","5",
"67535","67535 - ....of a width of 600 mm or more and of a thickness of 3 mm or more but less than 4.75 mm, not in coils","6753","1","5",
"67536","67536 - ....of a width of 600 mm or more and of a thickness of less than 3 mm, not in coils.","6753","1","5",
"67537","67537 - ....of a width of less than 600 mm and of a thickness of 4.75 mm or more","6753","1","5",
"67538","67538 - ....of a width of less than 600 mm and of a thickness of less than 4.75 mm.","6753","1","5",
"6753X","6753X - Memorandum Item","6753","1","5",
"6754","6754 - Flat-rolled products of other alloy steel, not further worked than hot-rolled","675","0","4",
"67541","67541 - ....of a width of 600 mm or more, in coils","6754","1","5",
"67542","67542 - ....of a width of 600 mm or more, not in coils","6754","1","5",
"67543","67543 - ....of a width of less than 600 mm","6754","1","5",
"6754X","6754X - Memorandum Item","6754","1","5",
"6755","6755 - Flat-rolled products of stainless steel, not further worked than cold-rolled (cold-reduced)","675","0","4",
"67551","67551 - ....of a width of 600 mm or more and of a thickness of 4.75 mm or more","6755","1","5",
"67552","67552 - ....of a width of 600 mm or more and of a thickness of 3 mm or more but less than 4.75 mm","6755","1","5",
"67553","67553 - ....of a width of 600 mm or more and of a thickness exceeding 1 mm but less than 3 mm.","6755","1","5",
"67554","67554 - ....of a width of 600 mm or more and of a thickness of 0.5 mm or more but not exceeding 1 mm","6755","1","5",
"67555","67555 - ....of a width of 600 mm or more and of a thickness of less than 0.5 mm.","6755","1","5",
"67556","67556 - ....of a width of less than 600 mm","6755","1","5",
"6755X","6755X - Memorandum Item","6755","1","5",
"6756","6756 - Flat-rolled products of other alloy steel, not further worked than cold-rolled (cold-reduced)","675","0","4",
"67561","67561 - ....of a width of 600 mm or more","6756","1","5",
"67562","67562 - ....of a width of less than 600 mm","6756","1","5",
"6756X","6756X - Memorandum Item","6756","1","5",
"6757","6757 - Flat-rolled products of alloy steel, n.e.s.","675","0","4",
"67571","67571 - ....of stainless steel, of a width of 600 mm or more","6757","1","5",
"67572","67572 - ....of stainless steel, of a width of less than 600 mm","6757","1","5",
"67573","67573 - ....of other alloy steel, of a width of 600 mm or more","6757","1","5",
"67574","67574 - ....of other alloy steel, of a width of less than 600 mm","6757","1","5",
"6757X","6757X - Memorandum Item","6757","1","5",
"675X","675X - Memorandum Item","675","0","4",
"675XX","675XX - Memorandum Item","675X","1","5",
"676","676 - Iron and steel bars, rods, angles, shapes and sections (including sheet piling)","67","0","3",
"6761","6761 - Bars and rods, hot-rolled, in irregularly wound coils, of iron or steel","676","0","4",
"67611","67611 - ....of iron or non-alloy steel, containing indentations, ribs, grooves or other deformations produced during the rolling process","6761","1","5",
"67612","67612 - ....other, of free-cutting steel","6761","1","5",
"67615","67615 - ....of stainless steel","6761","1","5",
"67617","67617 - %u2026.of high speed stee","6761","1","5",
"67619","67619 - ....of iron or other alloy and non-alloy steel, n.e.s.","6761","1","5",
"6761X","6761X - Memorandum Item","6761","1","5",
"6762","6762 - Bars and rods of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling","676","0","4",
"67621","67621 - %u2026.of iron or non-alloy steel, containing indentations, ribs, grooves or other deformations produced during the rolling process or twisted after rolling","6762","1","5",
"67622","67622 - ....other, of free-cutting steel","6762","1","5",
"67625","67625 - ....of stainless steel","6762","1","5",
"67629","67629 - %u2026.of iron or other alloy and non-alloy steel, n.e.s.","6762","1","5",
"6762X","6762X - Memorandum Item","6762","1","5",
"6763","6763 - Bars and rods of iron or steel, not further worked than cold-formed or cold-finished","676","0","4",
"67631","67631 - ....of free-cutting steel","6763","1","5",
"67633","67633 - ....other, of iron or non-alloy steel","6763","1","5",
"67634","67634 - ....of stainless steel","6763","1","5",
"67639","67639 - ....of other alloy steel (except high-speed or silico-manganese steel)","6763","1","5",
"6763X","6763X - Memorandum Item","6763","1","5",
"6764","6764 - Other bars and rods of iron and steel","676","0","4",
"67641","67641 - ....of high-speed steel","6764","1","5",
"67642","67642 - ....of silico-manganese steel","6764","1","5",
"67643","67643 - ....of iron or non-alloy steel, not further worked than forged, hot-rolled, hot-drawn or hot extruded but including those twisted after rolling","6764","1","5",
"67644","67644 - %u2026.of other iron or other non-alloy steel","6764","1","5",
"67645","67645 - ....of stainless steel","6764","1","5",
"67646","67646 - ....of other alloy steel (except high-speed or silico-manganese steel), not further worked than forged","6764","1","5",
"67647","67647 - Bars and rods of alloy steel, n.e.s.","6764","1","5",
"67648","67648 - Hollow drill bars and rods of alloy or non-alloy steel","6764","1","5",
"6764X","6764X - Memorandum Item","6764","1","5",
"6768","6768 - Angles, shapes and sections (excluding rails) and sheet piling, of iron or steel","676","0","4",
"67681","67681 - U, I, H, L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of less than 80 mm, of iron or non-alloy steel","6768","1","5",
"67682","67682 - U, I, H, L or T sections, not further worked than hot-rolled, hot-drawn or extruded, of a height of 80 mm or more, of iron or non-alloy steel","6768","1","5",
"67683","67683 - Other angles, shapes and sections, not further worked than hot-rolled, hot-drawn or extruded, or iron or non-alloy steel","6768","1","5",
"67684","67684 - Angles, shapes and sections, not further worked than cold-formed or cold-finished, of iron or non-alloy steel","6768","1","5",
"67685","67685 - Other angles, shapes and sections, of iron or non-alloy steel","6768","1","5",
"67686","67686 - Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel","6768","1","5",
"67687","67687 - Angles, shapes and sections, of stainless steel","6768","1","5",
"67688","67688 - Angles, shapes and sections, of other alloy steel","6768","1","5",
"6768X","6768X - Memorandum Item","6768","1","5",
"676X","676X - Memorandum Item","676","0","4",
"676XX","676XX - Memorandum Item","676X","1","5",
"677","677 - Rails or railway track construction material, of iron or steel","67","0","3",
"6770","6770 - Railway or tramway track construction material, of iron or steel","677","0","4",
"67701","67701 - Rails (including check rails and rack-rails), of iron or steel","6770","1","5",
"67709","67709 - Other railway or tramway track construction material of iron or steel (i.e., switch-blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole-plates (base plates), rail clips, bedplates, ties and other material specialized for joining or fixing rails)","6770","1","5",
"6770X","6770X - Memorandum Item","6770","1","5",
"677X","677X - Memorandum Item","677","0","4",
"677XX","677XX - Memorandum Item","677X","1","5",
"678","678 - Wire of iron or steel","67","0","3",
"6781","6781 - Wire of iron or non-alloy steel","678","0","4",
"67814","67814 - %u2026.not plated or coated, whether or not polished","6781","1","5",
"67815","67815 - %u2026.plated or coated with zink or other base materials","6781","1","5",
"67819","67819 - %u2026.other","6781","1","5",
"6781X","6781X - Memorandum Item","6781","1","5",
"6782","6782 - Wire of stainless steel or other alloy steel","678","0","4",
"67821","67821 - ....of stainless steel","6782","1","5",
"67829","67829 - ....of other alloy steel","6782","1","5",
"6782X","6782X - Memorandum Item","6782","1","5",
"678X","678X - Memorandum Item","678","0","4",
"678XX","678XX - Memorandum Item","678X","1","5",
"679","679 - Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","67","0","3",
"6791","6791 - Tubes, pipes and hollow profiles, seamless, of iron or steel","679","0","4",
"67911","67911 - Tubes, pipes and hollow profiles, of cast iron","6791","1","5",
"67912","67912 - Line pipe of a kind used for oil or gas pipelines, of iron (other than cast iron) or steel","6791","1","5",
"67913","67913 - Casing, tubing and drill pipe of a kind used in drilling for oil or gas, of iron (other than cast iron) or steel","6791","1","5",
"67914","67914 - Other, of circular cross-section, of iron (other than cast iron) or non-alloy steel","6791","1","5",
"67915","67915 - Other, of circular cross-section, of stainless steel","6791","1","5",
"67916","67916 - Other, of circular cross-section, of other alloy steel","6791","1","5",
"67917","67917 - Other seamless tubes, pipes and hollow profiles","6791","1","5",
"6791X","6791X - Memorandum Item","6791","1","5",
"6793","6793 - Other tubes and pipes (e.g., welded, riveted or similarly closed), having internal and external circular cross-sections, the external diameter of which exceeds 406.4 mm, of iron or steel","679","0","4",
"67931","67931 - Line pipe of a kind used for oil or gas pipelines","6793","1","5",
"67932","67932 - Casing of a kind used in drilling for oil or gas","6793","1","5",
"67933","67933 - Other, welded","6793","1","5",
"67939","67939 - Other tubes and pipes","6793","1","5",
"6793X","6793X - Memorandum Item","6793","1","5",
"6794","6794 - Other tubes, pipes and hollow profiles (e.g., open seam or welded, riveted or similarly closed), of iron or steel","679","0","4",
"67941","67941 - Line pipe of a kind used for oil or gas pipelines, n.e.s.","6794","1","5",
"67942","67942 - Casing and tubing, of a kind used in drilling for oil or gas, n.e.s.","6794","1","5",
"67943","67943 - Other, welded, of circular cross-section","6794","1","5",
"67944","67944 - Other, welded, of non-circular cross-section","6794","1","5",
"67949","67949 - Other","6794","1","5",
"6794X","6794X - Memorandum Item","6794","1","5",
"6795","6795 - Tube or pipe fittings (e.g., couplings, elbows, sleeves), of iron or steel","679","0","4",
"67951","67951 - Cast fittings of non-malleable cast iron","6795","1","5",
"67952","67952 - Other cast fittings","6795","1","5",
"67953","67953 - Flanges of stainless steel","6795","1","5",
"67954","67954 - Threaded elbows, bends and sleeves of stainless steel","6795","1","5",
"67955","67955 - Butt welding fittings of stainless steel","6795","1","5",
"67956","67956 - Other tube and pipe fittings of stainless steel","6795","1","5",
"67959","67959 - Tube and pipe fittings of iron or steel, n.e.s.","6795","1","5",
"6795X","6795X - Memorandum Item","6795","1","5",
"679X","679X - Memorandum Item","679","0","4",
"679XX","679XX - Memorandum Item","679X","1","5",
"67X","67X - Memorandum Item","67","0","3",
"67XX","67XX - Memorandum Item","67X","0","4",
"67XXX","67XXX - Memorandum Item","67XX","1","5",
"68","68 - Non-ferrous metals","6","0","2",
"681","681 - Silver, platinum and other metals of the platinum group","68","0","3",
"6811","6811 - Silver (including base metals clad with silver), unwrought, unworked or semi-manufactured","681","0","4",
"68112","68112 - Base metals clad with silver, not further worked than semi-manufactured","6811","1","5",
"68113","68113 - Silver (including silver plated with gold or platinum), unwrought","6811","1","5",
"68114","68114 - Silver (including silver plated with gold or platinum), in semi-manufactured or in powdered form.","6811","1","5",
"6811X","6811X - Memorandum Item","6811","1","5",
"6812","6812 - Platinum and other metals of the platinum group (including metals clad with platinum or other metals of the platinum group), unwrought, unworked or semi-manufactured","681","0","4",
"68122","68122 - Base metals, silver or gold, clad with platinum or other metals of the platinum group, not further worked than semi-manufactured.","6812","1","5",
"68123","68123 - Platinum and platinum alloys, unwrought or in powder form","6812","1","5",
"68124","68124 - Other metals of the platinum group and alloys thereof, unwrought or in powder form.","6812","1","5",
"68125","68125 - Platinum and other metals of the platinum group and alloys thereof, in semi-manufactured forms","6812","1","5",
"6812X","6812X - Memorandum Item","6812","1","5",
"681X","681X - Memorandum Item","681","0","4",
"681XX","681XX - Memorandum Item","681X","1","5",
"682","682 - Copper","68","0","3",
"6821","6821 - Copper, refined and unrefined; copper anodes for electrolytic refining; copper alloys, unwrought","682","0","4",
"68211","68211 - Unrefined copper (including blister copper but excluding cement copper); copper anodes for electrolytic refining","6821","1","5",
"68212","68212 - Refined copper","6821","1","5",
"68213","68213 - Master alloys of copper","6821","1","5",
"68214","68214 - Copper alloys (other than master alloys)","6821","1","5",
"6821X","6821X - Memorandum Item","6821","1","5",
"6823","6823 - Copper bars, rods and profiles","682","0","4",
"68231","68231 - ....of refined copper","6823","1","5",
"68232","68232 - ....of copper alloys","6823","1","5",
"6823X","6823X - Memorandum Item","6823","1","5",
"6824","6824 - Copper wire","682","0","4",
"68241","68241 - ....of refined copper","6824","1","5",
"68242","68242 - ....of copper alloys","6824","1","5",
"6824X","6824X - Memorandum Item","6824","1","5",
"6825","6825 - Copper plates, sheets and strip, of a thickness exceeding 0.15 mm","682","0","4",
"68251","68251 - ....of refined copper","6825","1","5",
"68252","68252 - ....of copper alloys","6825","1","5",
"6825X","6825X - Memorandum Item","6825","1","5",
"6826","6826 - Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials), of a thickness (excluding any backing) not exceeding 0,15 mm; copper powders and flakes.","682","0","4",
"68261","68261 - Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials), of a thickness (excluding any backing) not exceeding 0.15 mm","6826","1","5",
"68262","68262 - Copper powders and flakes","6826","1","5",
"6826X","6826X - Memorandum Item","6826","1","5",
"6827","6827 - Copper tubes, pipes and tube or pipe fittings (e.g., couplings, elbows, sleeves)","682","0","4",
"68271","68271 - Tubes and pipes","6827","1","5",
"68272","68272 - Tube or pipe fittings","6827","1","5",
"6827X","6827X - Memorandum Item","6827","1","5",
"682X","682X - Memorandum Item","682","0","4",
"682XX","682XX - Memorandum Item","682X","1","5",
"683","683 - Nickel","68","0","3",
"6831","6831 - Nickel and nickel alloys, unwrought (excluding electroplating anodes)","683","0","4",
"68311","68311 - Nickel, not alloyed","6831","1","5",
"68312","68312 - Nickel alloys","6831","1","5",
"6831X","6831X - Memorandum Item","6831","1","5",
"6832","6832 - Nickel and nickel alloys, worked (excluding electroplating anodes)","683","0","4",
"68321","68321 - Nickel bars, rods, profiles and wire","6832","1","5",
"68322","68322 - Nickel tubes, pipes and tube or pipe fittings (e.g., couplings, elbows, sleeves)","6832","1","5",
"68323","68323 - Nickel powders and flakes","6832","1","5",
"68324","68324 - Nickel plates, sheets, strip and foil","6832","1","5",
"6832X","6832X - Memorandum Item","6832","1","5",
"683X","683X - Memorandum Item","683","0","4",
"683XX","683XX - Memorandum Item","683X","1","5",
"684","684 - Aluminium","68","0","3",
"6841","6841 - Aluminium and aluminium alloys, unwrought","684","0","4",
"68411","68411 - Aluminium, not alloyed","6841","1","5",
"68412","68412 - Aluminium alloys","6841","1","5",
"6841X","6841X - Memorandum Item","6841","1","5",
"6842","6842 - Aluminium and aluminium alloys, worked","684","0","4",
"68421","68421 - Aluminium bars, rods and profiles","6842","1","5",
"68422","68422 - Aluminium wire","6842","1","5",
"68423","68423 - Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm","6842","1","5",
"68424","68424 - Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm","6842","1","5",
"68425","68425 - Aluminium powders and flakes","6842","1","5",
"68426","68426 - Aluminium tubes and pipes","6842","1","5",
"68427","68427 - Aluminium tube and pipe fittings (e.g., couplings, elbows, sleeves)","6842","1","5",
"6842X","6842X - Memorandum Item","6842","1","5",
"684X","684X - Memorandum Item","684","0","4",
"684XX","684XX - Memorandum Item","684X","1","5",
"685","685 - Lead","68","0","3",
"6851","6851 - Lead and lead alloys, unwrought","685","0","4",
"68511","68511 - Unrefined lead and lead alloys","6851","1","5",
"68512","68512 - Refined lead","6851","1","5",
"6851X","6851X - Memorandum Item","6851","1","5",
"6852","6852 - Lead plates, sheets, strip and foil; lead powders and flakes","685","1","4",
"685X","685X - Memorandum Item","685","0","4",
"685XX","685XX - Memorandum Item","685X","1","5",
"686","686 - Zinc","68","0","3",
"6861","6861 - Zinc and zinc alloys, unwrought","686","0","4",
"68611","68611 - Zinc, not alloyed","6861","1","5",
"68612","68612 - Zinc alloys","6861","1","5",
"6861X","6861X - Memorandum Item","6861","1","5",
"6863","6863 - Zinc and zinc alloys, worked","686","0","4",
"68631","68631 - Zinc bars, rods, profiles and wire","6863","1","5",
"68632","68632 - Zinc plates, sheets, strip and foil","6863","1","5",
"68633","68633 - Zinc dust (blue powder), powders and flakes","6863","1","5",
"6863X","6863X - Memorandum Item","6863","1","5",
"686X","686X - Memorandum Item","686","0","4",
"686XX","686XX - Memorandum Item","686X","1","5",
"687","687 - Tin","68","0","3",
"6871","6871 - Tin and tin alloys, unwrought","687","0","4",
"68711","68711 - Tin, not alloyed","6871","1","5",
"68712","68712 - Tin alloys","6871","1","5",
"6871X","6871X - Memorandum Item","6871","1","5",
"6872","6872 - Tin bars, rods, profiles and wire","687","1","4",
"687X","687X - Memorandum Item","687","0","4",
"687XX","687XX - Memorandum Item","687X","1","5",
"689","689 - Miscellaneous non-ferrous base metals employed in metallurgy, and cermets","68","0","3",
"6891","6891 - Tungsten (wolfram), molybdenum, tantalum and magnesium, unwrought (including waste and scrap)","689","0","4",
"68911","68911 - Tungsten (wolfram), unwrought; tungsten waste and scrap","6891","1","5",
"68912","68912 - Molybdenum, unwrought; molybdenum waste and scrap","6891","1","5",
"68913","68913 - Tantalum, unwrought (including bars and rods obtained simply by sintering); waste and scrap; powders","6891","1","5",
"68914","68914 - Magnesium waste and scrap","6891","1","5",
"68915","68915 - Magnesium, unwrought","6891","1","5",
"6891X","6891X - Memorandum Item","6891","1","5",
"6898","6898 - Intermediate products of cobalt metallurgy; cobalt, cadmium, titanium and zirconium, unwrought (including waste and scrap)","689","0","4",
